RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =         1926     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 4262 4387     0     0  con    0  1.0D+00  6.9D-05  5.085D-02  1.989D+05
 4263 4388     0     0  con    0  1.0D+00  5.2D-05  8.479D-02  1.989D+05
 4264 4389     0     0  con    0  1.0D+00  1.1D-04  2.419D-01  1.989D+05
 4265 4390     0     0  con    0  1.0D+00  9.1D-05  7.368D-02  1.989D+05
 4266 4391     0     0  con    0  1.0D+00  1.2D-04  3.596D-02  1.989D+05
 4267 4392     0     0  con    0  1.0D+00  1.7D-04  8.407D-02  1.989D+05
 4268 4393     0     0  con    0  1.0D+00  1.9D-04  1.276D-01  1.989D+05
 4269 4394     0     0  con    0  1.0D+00  3.8D-05  3.610D-02  1.989D+05
 4270 4395     0     0  con    0  1.0D+00  2.9D-05  4.552D-02  1.989D+05
 4271 4396     0     0  con    0  1.0D+00  3.7D-05  5.930D-02  1.989D+05
 4272 4397     0     0  con    0  1.0D+00  1.2D-04  2.595D-01  1.989D+05
 4273 4398     0     0  con    0  1.0D+00  2.5D-05  5.694D-02  1.989D+05
 4274 4399     0     0  con    0  1.0D+00  2.7D-05  2.911D-02  1.989D+05
 4275 4400     0     0  con    0  1.0D+00  5.1D-05  4.319D-02  1.989D+05
 4276 4401     0     0  con    0  1.0D+00  7.4D-05  8.900D-02  1.989D+05
 4277 4402     0     0  con    0  1.0D+00  1.7D-04  1.679D-01  1.989D+05
 4278 4403     0     0  con    0  1.0D+00  1.5D-05  5.794D-02  1.989D+05
 4279 4404     0     0  con    0  1.0D+00  9.5D-06  6.087D-02  1.989D+05
 4280 4405     0     0  con    0  1.0D+00  4.1D-05  6.943D-02  1.989D+05
 4281 4406     0     0  con    0  1.0D+00  1.2D-04  2.601D-01  1.989D+05
 4282 4407     0     0  con    0  1.0D+00  1.5D-05  7.917D-02  1.989D+05
 4283 4408     0     0  con    0  1.0D+00  5.3D-05  4.252D-02  1.989D+05
 4284 4409     0     0  con    0  1.0D+00  6.5D-05  8.182D-02  1.989D+05
 4285 4410     0     0  con    0  1.0D+00  1.4D-04  1.897D-01  1.989D+05
 4286 4411     0     0  con    0  1.0D+00  8.5D-05  5.936D-02  1.989D+05
 4287 4412     0     0  con    0  1.0D+00  3.7D-05  3.951D-02  1.989D+05
 4288 4413     0     0  con    0  1.0D+00  7.3D-05  7.720D-02  1.989D+05
 4289 4414     0     0  con    0  1.0D+00  1.6D-04  1.204D-01  1.989D+05
 4290 4415     0     0  con    0  1.0D+00  2.4D-04  1.885D-01  1.989D+05
 4291 4416     0     0  con    0  1.0D+00  2.1D-05  3.114D-02  1.989D+05
 4292 4417     0     0  con    0  1.0D+00  8.0D-06  4.515D-02  1.989D+05
 4293 4418     0     0  con    0  1.0D+00  3.3D-05  5.860D-02  1.989D+05
 4294 4419     0     0  con    0  1.0D+00  1.7D-04  3.328D-01  1.989D+05
 4295 4420     0     0  con    0  1.0D+00  1.5D-05  8.170D-02  1.989D+05
 4296 4421     0     0  con    0  1.0D+00  4.3D-05  2.905D-02  1.989D+05
 4297 4422     0     0  con    0  1.0D+00  7.9D-05  6.505D-02  1.989D+05
 4298 4423     0     0  con    0  1.0D+00  1.1D-04  8.482D-02  1.989D+05
 4299 4425     0     0  con    1  5.1D-01  1.4D-04  1.800D-01  1.989D+05
 4300 4426     0     0  con    0  1.0D+00  1.2D-04  3.444D-02  1.989D+05
 4301 4427     0     0  con    0  1.0D+00  6.1D-05  3.901D-02  1.989D+05
 4302 4428     0     0  con    0  1.0D+00  1.4D-04  1.154D-01  1.989D+05
 4303 4430     0     0  con    1  5.1D-01  8.7D-05  1.178D-01  1.989D+05
 4304 4431     0     0  con    0  1.0D+00  4.5D-05  6.762D-02  1.989D+05
 4305 4432     0     0  con    0  1.0D+00  9.3D-05  6.898D-02  1.989D+05
 4306 4433     0     0  con    0  1.0D+00  7.8D-05  1.283D-01  1.989D+05
 4307 4434     0     0  con    0  1.0D+00  4.9D-05  3.848D-02  1.989D+05
 4308 4435     0     0  con    0  1.0D+00  5.2D-05  3.249D-02  1.989D+05
 4309 4436     0     0  con    0  1.0D+00  5.3D-05  6.715D-02  1.989D+05
 4310 4437     0     0  con    0  1.0D+00  1.1D-04  8.942D-02  1.989D+05
 4311 4438     0     0  con    0  1.0D+00  5.7D-05  4.404D-02  1.989D+05
 4312 4439     0     0  con    0  1.0D+00  9.2D-05  5.005D-02  1.989D+05
 4313 4440     0     0  con    0  1.0D+00  1.1D-04  1.297D-01  1.989D+05
 4314 4441     0     0  con    0  1.0D+00  2.1D-04  8.348D-02  1.989D+05
 4315 4442     0     0  con    0  1.0D+00  7.2D-05  7.717D-02  1.989D+05
 4316 4443     0     0  con    0  1.0D+00  1.3D-05  3.528D-02  1.989D+05
 4317 4444     0     0  con    0  1.0D+00  5.0D-05  3.121D-02  1.989D+05
 4318 4445     0     0  con    0  1.0D+00  9.9D-05  1.283D-01  1.989D+05
 4319 4446     0     0  con    0  1.0D+00  8.8D-05  4.859D-02  1.989D+05
 4320 4447     0     0  con    0  1.0D+00  1.1D-04  3.518D-02  1.989D+05
 4321 4448     0     0  con    0  1.0D+00  1.2D-04  9.231D-02  1.989D+05
 4322 4449     0     0  con    0  1.0D+00  2.1D-04  1.800D-01  1.989D+05
 4323 4450     0     0  con    0  1.0D+00  8.9D-06  3.668D-02  1.989D+05
 4324 4451     0     0  con    0  1.0D+00  1.4D-05  5.237D-02  1.989D+05
 4325 4452     0     0  con    0  1.0D+00  4.7D-05  1.129D-01  1.989D+05
 4326 4453     0     0  con    0  1.0D+00  1.1D-04  1.247D-01  1.989D+05
 4327 4454     0     0  con    0  1.0D+00  6.6D-05  3.232D-02  1.989D+05
 4328 4455     0     0  con    0  1.0D+00  7.7D-05  3.219D-02  1.989D+05
 4329 4456     0     0  con    0  1.0D+00  8.7D-05  5.431D-02  1.989D+05
 4330 4457     0     0  con    0  1.0D+00  2.0D-04  2.634D-01  1.989D+05
 4331 4458     0     0  con    0  1.0D+00  1.5D-05  5.560D-02  1.989D+05
 4332 4459     0     0  con    0  1.0D+00  2.3D-05  2.944D-02  1.989D+05
 4333 4460     0     0  con    0  1.0D+00  6.9D-05  5.109D-02  1.989D+05
 4334 4461     0     0  con    0  1.0D+00  9.0D-05  6.907D-02  1.989D+05
 4335 4462     0     0  con    0  1.0D+00  1.8D-04  1.120D-01  1.989D+05
 4336 4463     0     0  con    0  1.0D+00  9.5D-06  2.614D-02  1.989D+05
 4337 4464     0     0  con    0  1.0D+00  2.3D-05  5.932D-02  1.989D+05
 4338 4465     0     0  con    0  1.0D+00  6.4D-05  7.217D-02  1.989D+05
 4339 4466     0     0  con    0  1.0D+00  1.7D-04  2.846D-01  1.989D+05
 4340 4467     0     0  con    0  1.0D+00  3.7D-05  4.825D-02  1.989D+05
 4341 4468     0     0  con    0  1.0D+00  4.4D-05  4.174D-02  1.989D+05
 4342 4469     0     0  con    0  1.0D+00  6.8D-05  6.634D-02  1.989D+05
 4343 4470     0     0  con    0  1.0D+00  1.3D-04  1.685D-01  1.989D+05
 4344 4471     0     0  con    0  1.0D+00  1.7D-04  8.531D-02  1.989D+05
 4345 4472     0     0  con    0  1.0D+00  3.7D-05  2.708D-02  1.989D+05
 4346 4473     0     0  con    0  1.0D+00  9.9D-05  8.257D-02  1.989D+05
 4347 4474     0     0  con    0  1.0D+00  1.6D-04  1.401D-01  1.989D+05
 4348 4475     0     0  con    0  1.0D+00  8.4D-05  4.665D-02  1.989D+05
 4349 4476     0     0  con    0  1.0D+00  1.5D-04  3.245D-02  1.989D+05
 4350 4477     0     0  con    0  1.0D+00  1.2D-04  8.037D-02  1.989D+05
 4351 4478     0     0  con    0  1.0D+00  2.5D-04  1.277D-01  1.989D+05
 4352 4479     0     0  con    0  1.0D+00  8.3D-06  3.068D-02  1.989D+05
 4353 4480     0     0  con    0  1.0D+00  8.0D-06  4.137D-02  1.989D+05
 4354 4481     0     0  con    0  1.0D+00  6.2D-05  5.247D-02  1.989D+05
 4355 4482     0     0  con    0  1.0D+00  1.7D-04  2.049D-01  1.989D+05
 4356 4483     0     0  con    0  1.0D+00  3.8D-05  4.460D-02  1.989D+05
 4357 4484     0     0  con    0  1.0D+00  4.5D-05  2.170D-02  1.989D+05
 4358 4485     0     0  con    0  1.0D+00  7.5D-05  3.280D-02  1.989D+05
 4359 4486     0     0  con    0  1.0D+00  1.0D-04  3.979D-02  1.989D+05
 4360 4488     0     0  con    1  5.0D-01  1.3D-04  1.570D-01  1.989D+05
 4361 4489     0     0  con    0  1.0D+00  1.0D-04  2.362D-02  1.989D+05
 4362 4490     0     0  con    0  1.0D+00  5.7D-05  2.765D-02  1.989D+05
 4363 4491     0     0  con    0  1.0D+00  1.1D-04  8.787D-02  1.989D+05
 4364 4492     0     0  con    0  1.0D+00  9.5D-05  7.418D-02  1.989D+05
 4365 4493     0     0  con    0  1.0D+00  1.6D-05  3.605D-02  1.989D+05
 4366 4494     0     0  con    0  1.0D+00  5.8D-05  4.215D-02  1.989D+05
 4367 4495     0     0  con    0  1.0D+00  6.2D-05  1.357D-01  1.989D+05
 4368 4496     0     0  con    0  1.0D+00  4.0D-05  6.883D-02  1.989D+05
 4369 4497     0     0  con    0  1.0D+00  1.1D-04  2.731D-02  1.989D+05
 4370 4498     0     0  con    0  1.0D+00  5.7D-05  8.257D-02  1.989D+05
 4371 4499     0     0  con    0  1.0D+00  6.3D-05  4.314D-02  1.989D+05
 4372 4500     0     0  con    0  1.0D+00  7.5D-05  1.009D-01  1.989D+05
 4373 4501     0     0  con    0  1.0D+00  2.8D-05  3.031D-02  1.989D+05
 4374 4502     0     0  con    0  1.0D+00  8.4D-06  3.553D-02  1.989D+05
 4375 4503     0     0  con    0  1.0D+00  5.2D-05  1.311D-01  1.989D+05
 4376 4505     0     0  con    1  4.8D-01  3.9D-05  5.655D-02  1.989D+05
 4377 4506     0     0  con    0  1.0D+00  2.4D-05  2.126D-02  1.989D+05
 4378 4507     0     0  con    0  1.0D+00  6.4D-05  3.260D-02  1.989D+05
 4379 4508     0     0  con    0  1.0D+00  5.9D-05  7.609D-02  1.989D+05
 4380 4509     0     0  con    0  1.0D+00  2.0D-05  3.507D-02  1.989D+05
 4381 4510     0     0  con    0  1.0D+00  4.3D-05  2.929D-02  1.989D+05
 4382 4511     0     0  con    0  1.0D+00  4.0D-05  4.360D-02  1.989D+05
 4383 4513     0     0  con    1  4.6D-01  6.1D-05  1.245D-01  1.989D+05
 4384 4514     0     0  con    0  1.0D+00  4.7D-05  2.251D-02  1.989D+05
 4385 4515     0     0  con    0  1.0D+00  2.8D-05  2.058D-02  1.989D+05
 4386 4516     0     0  con    0  1.0D+00  4.8D-05  6.056D-02  1.989D+05
 4387 4517     0     0  con    0  1.0D+00  6.7D-05  9.257D-02  1.989D+05
 4388 4518     0     0  con    0  1.0D+00  4.5D-06  2.586D-02  1.989D+05
 4389 4519     0     0  con    0  1.0D+00  1.1D-05  2.024D-02  1.989D+05
 4390 4520     0     0  con    0  1.0D+00  2.3D-05  2.977D-02  1.989D+05
 4391 4521     0     0  con    0  1.0D+00  8.0D-05  1.709D-01  1.989D+05
 4392 4522     0     0  con    0  1.0D+00  1.7D-05  3.793D-02  1.989D+05
 4393 4523     0     0  con    0  1.0D+00  1.6D-05  1.582D-02  1.989D+05
 4394 4524     0     0  con    0  1.0D+00  2.6D-05  2.679D-02  1.989D+05
 4395 4525     0     0  con    0  1.0D+00  3.9D-05  4.399D-02  1.989D+05
 4396 4527     0     0  con    1  4.4D-01  4.5D-05  9.498D-02  1.989D+05
 4397 4528     0     0  con    0  1.0D+00  5.2D-05  4.318D-02  1.989D+05
 4398 4529     0     0  con    0  1.0D+00  3.9D-05  1.738D-02  1.989D+05
 4399 4530     0     0  con    0  1.0D+00  5.3D-05  3.498D-02  1.989D+05
 4400 4531     0     0  con    0  1.0D+00  5.9D-05  8.230D-02  1.989D+05
 4401 4532     0     0  con    0  1.0D+00  6.9D-06  3.285D-02  1.989D+05
 4402 4533     0     0  con    0  1.0D+00  1.6D-05  1.909D-02  1.989D+05
 4403 4534     0     0  con    0  1.0D+00  2.0D-05  2.558D-02  1.989D+05
 4404 4536     0     0  con    1  5.1D-01  3.6D-05  7.288D-02  1.989D+05
 4405 4537     0     0  con    0  1.0D+00  3.2D-05  2.534D-02  1.989D+05
 4406 4538     0     0  con    0  1.0D+00  3.0D-05  1.220D-02  1.989D+05
 4407 4539     0     0  con    0  1.0D+00  3.9D-05  4.347D-02  1.989D+05
 4408 4540     0     0  con    0  1.0D+00  6.7D-05  6.582D-02  1.989D+05
 4409 4541     0     0  con    0  1.0D+00  2.3D-05  2.853D-02  1.989D+05
 4410 4542     0     0  con    0  1.0D+00  1.5D-05  2.219D-02  1.989D+05
 4411 4543     0     0  con    0  1.0D+00  1.5D-05  1.706D-02  1.989D+05
 4412 4544     0     0  con    0  1.0D+00  4.4D-05  5.369D-02  1.989D+05
 4413 4545     0     0  con    0  1.0D+00  4.1D-05  3.295D-02  1.989D+05
 4414 4546     0     0  con    0  1.0D+00  6.6D-05  1.921D-02  1.989D+05
 4415 4547     0     0  con    0  1.0D+00  6.1D-05  9.106D-02  1.989D+05
 4416 4548     0     0  con    0  1.0D+00  4.7D-06  1.924D-02  1.989D+05
 4417 4549     0     0  con    0  1.0D+00  4.7D-06  2.247D-02  1.989D+05
 4418 4550     0     0  con    0  1.0D+00  1.7D-05  3.899D-02  1.989D+05
 4419 4551     0     0  con    0  1.0D+00  4.5D-05  4.432D-02  1.989D+05
 4420 4553     0     0  con    1  4.1D-01  4.6D-05  4.855D-02  1.989D+05
 4421 4554     0     0  con    0  1.0D+00  4.4D-05  1.434D-02  1.989D+05
 4422 4555     0     0  con    0  1.0D+00  4.7D-05  2.119D-02  1.989D+05
 4423 4556     0     0  con    0  1.0D+00  7.2D-05  4.834D-02  1.989D+05
 4424 4557     0     0  con    0  1.0D+00  6.6D-05  4.361D-02  1.989D+05
 4425 4558     0     0  con    0  1.0D+00  6.2D-06  1.126D-02  1.989D+05
 4426 4559     0     0  con    0  1.0D+00  1.4D-05  1.821D-02  1.989D+05
 4427 4560     0     0  con    0  1.0D+00  2.6D-05  4.654D-02  1.989D+05
 4428 4561     0     0  con    0  1.0D+00  4.5D-05  3.805D-02  1.989D+05
 4429 4562     0     0  con    0  1.0D+00  1.6D-04  1.543D-01  1.989D+05
 4430 4563     0     0  con    0  1.0D+00  9.6D-05  2.978D-02  1.989D+05
 4431 4564     0     0  con    0  1.0D+00  8.1D-06  1.553D-02  1.989D+05
 4432 4565     0     0  con    0  1.0D+00  5.3D-05  3.534D-02  1.989D+05
 4433 4567     0     0  con    1  4.5D-01  7.5D-05  6.869D-02  1.989D+05
 4434 4568     0     0  con    0  1.0D+00  7.3D-05  4.717D-02  1.989D+05
 4435 4569     0     0  con    0  1.0D+00  1.8D-04  3.375D-02  1.989D+05
 4436 4570     0     0  con    0  1.0D+00  1.1D-04  1.001D-01  1.989D+05
 4437 4571     0     0  con    0  1.0D+00  9.6D-06  3.720D-02  1.989D+05
 4438 4572     0     0  con    0  1.0D+00  7.3D-06  1.758D-02  1.989D+05
 4439 4573     0     0  con    0  1.0D+00  3.2D-05  3.652D-02  1.989D+05
 4440 4574     0     0  con    0  1.0D+00  7.9D-05  5.112D-02  1.989D+05
 4441 4576     0     0  con    1  3.8D-01  1.0D-04  1.302D-01  1.989D+05
 4442 4577     0     0  con    0  1.0D+00  1.2D-04  4.069D-02  1.989D+05
 4443 4578     0     0  con    0  1.0D+00  1.2D-04  2.284D-02  1.989D+05
 4444 4579     0     0  con    0  1.0D+00  2.0D-04  7.001D-02  1.989D+05
 4445 4580     0     0  con    0  1.0D+00  1.7D-04  8.251D-02  1.989D+05
 4446 4581     0     0  con    0  1.0D+00  2.6D-05  1.655D-02  1.989D+05
 4447 4582     0     0  con    0  1.0D+00  7.9D-06  3.224D-02  1.989D+05
 4448 4583     0     0  con    0  1.0D+00  3.6D-05  5.388D-02  1.989D+05
 4449 4584     0     0  con    0  1.0D+00  2.2D-04  1.590D-01  1.989D+05
 4450 4585     0     0  con    0  1.0D+00  8.1D-05  3.707D-02  1.989D+05
 4451 4586     0     0  con    0  1.0D+00  1.2D-04  3.470D-02  1.989D+05
 4452 4587     0     0  con    0  1.0D+00  1.4D-04  3.781D-02  1.989D+05
 4453 4589     0     0  con    1  4.5D-01  1.3D-04  1.190D-01  1.989D+05
 4454 4590     0     0  con    0  1.0D+00  1.7D-04  5.740D-02  1.989D+05
 4455 4591     0     0  con    0  1.0D+00  1.3D-04  1.855D-02  1.989D+05
 4456 4592     0     0  con    0  1.0D+00  7.4D-05  4.349D-02  1.989D+05
 4457 4593     0     0  con    0  1.0D+00  1.1D-04  9.754D-02  1.989D+05
 4458 4594     0     0  con    0  1.0D+00  1.5D-05  3.806D-02  1.989D+05
 4459 4595     0     0  con    0  1.0D+00  3.2D-05  2.905D-02  1.989D+05
 4460 4596     0     0  con    0  1.0D+00  4.0D-05  8.821D-02  1.989D+05
 4461 4597     0     0  con    0  1.0D+00  5.6D-05  2.211D-02  1.989D+05
 4462 4598     0     0  con    0  1.0D+00  7.5D-05  5.257D-02  1.989D+05
 4463 4599     0     0  con    0  1.0D+00  1.2D-04  9.964D-02  1.989D+05
 4464 4600     0     0  con    0  1.0D+00  8.8D-06  2.513D-02  1.989D+05
 4465 4601     0     0  con    0  1.0D+00  9.5D-06  2.376D-02  1.989D+05
 4466 4602     0     0  con    0  1.0D+00  4.2D-05  3.779D-02  1.989D+05
 4467 4603     0     0  con    0  1.0D+00  1.2D-04  1.504D-01  1.989D+05
 4468 4604     0     0  con    0  1.0D+00  9.6D-05  4.542D-02  1.989D+05
 4469 4605     0     0  con    0  1.0D+00  4.3D-05  1.347D-02  1.989D+05
 4470 4606     0     0  con    0  1.0D+00  6.5D-05  4.971D-02  1.989D+05
 4471 4607     0     0  con    0  1.0D+00  8.4D-05  4.440D-02  1.989D+05
 4472 4608     0     0  con    0  1.0D+00  3.7D-05  2.687D-02  1.989D+05
 4473 4609     0     0  con    0  1.0D+00  1.0D-04  1.928D-02  1.989D+05
 4474 4610     0     0  con    0  1.0D+00  6.0D-05  5.077D-02  1.989D+05
 4475 4611     0     0  con    0  1.0D+00  1.2D-04  4.954D-02  1.989D+05
 4476 4612     0     0  con    0  1.0D+00  6.9D-05  7.467D-02  1.989D+05
 4477 4613     0     0  con    0  1.0D+00  5.0D-05  2.218D-02  1.989D+05
 4478 4614     0     0  con    0  1.0D+00  3.1D-05  1.965D-02  1.989D+05
 4479 4615     0     0  con    0  1.0D+00  9.9D-05  1.280D-01  1.989D+05
 4480 4616     0     0  con    0  1.0D+00  5.7D-05  2.793D-02  1.989D+05
 4481 4617     0     0  con    0  1.0D+00  5.9D-05  3.309D-02  1.989D+05
 4482 4618     0     0  con    0  1.0D+00  1.2D-04  6.111D-02  1.989D+05
 4483 4619     0     0  con    0  1.0D+00  2.2D-04  1.392D-01  1.989D+05
 4484 4620     0     0  con    0  1.0D+00  1.6D-05  2.073D-02  1.989D+05
 4485 4621     0     0  con    0  1.0D+00  3.4D-05  2.992D-02  1.989D+05
 4486 4622     0     0  con    0  1.0D+00  6.9D-05  3.783D-02  1.989D+05
 4487 4623     0     0  con    0  1.0D+00  1.7D-04  1.405D-01  1.989D+05
 4488 4624     0     0  con    0  1.0D+00  3.5D-05  4.044D-02  1.989D+05
 4489 4625     0     0  con    0  1.0D+00  5.9D-05  1.931D-02  1.989D+05
 4490 4626     0     0  con    0  1.0D+00  8.2D-05  3.073D-02  1.989D+05
 4491 4627     0     0  con    0  1.0D+00  1.2D-04  5.494D-02  1.989D+05
 4492 4629     0     0  con    1  4.8D-01  1.5D-04  1.113D-01  1.989D+05
 4493 4630     0     0  con    0  1.0D+00  1.2D-04  2.693D-02  1.989D+05
 4494 4631     0     0  con    0  1.0D+00  6.2D-05  2.005D-02  1.989D+05
 4495 4632     0     0  con    0  1.0D+00  1.2D-04  5.380D-02  1.989D+05
 4496 4633     0     0  con    0  1.0D+00  1.3D-04  1.855D-01  1.989D+05
 4497 4634     0     0  con    0  1.0D+00  3.5D-06  5.524D-02  1.989D+05
 4498 4635     0     0  con    0  1.0D+00  2.9D-05  1.769D-02  1.989D+05
 4499 4636     0     0  con    0  1.0D+00  6.0D-05  4.843D-02  1.989D+05
 4500 4637     0     0  con    0  1.0D+00  1.1D-04  6.910D-02  1.989D+05
 4501 4638     0     0  con    0  1.0D+00  2.8D-04  1.721D-01  1.989D+05
 4502 4639     0     0  con    0  1.0D+00  1.6D-04  6.737D-02  1.989D+05
 4503 4640     0     0  con    0  1.0D+00  3.1D-05  2.325D-02  1.989D+05
 4504 4641     0     0  con    0  1.0D+00  1.1D-05  1.780D-02  1.989D+05
 4505 4642     0     0  con    0  1.0D+00  6.1D-05  4.805D-02  1.989D+05
 4506 4643     0     0  con    0  1.0D+00  1.5D-04  5.734D-02  1.989D+05
 4507 4644     0     0  con    0  1.0D+00  1.5D-04  6.577D-02  1.989D+05
 4508 4645     0     0  con    0  1.0D+00  1.5D-04  3.557D-02  1.989D+05
 4509 4646     0     0  con    0  1.0D+00  1.2D-04  4.706D-02  1.989D+05
 4510 4647     0     0  con    0  1.0D+00  4.4D-05  3.325D-02  1.989D+05
 4511 4648     0     0  con    0  1.0D+00  9.5D-05  3.075D-02  1.989D+05
 4512 4649     0     0  con    0  1.0D+00  1.5D-04  8.673D-02  1.989D+05
 4513 4650     0     0  con    0  1.0D+00  1.1D-04  3.950D-02  1.989D+05
 4514 4651     0     0  con    0  1.0D+00  8.6D-05  3.657D-02  1.989D+05
 4515 4652     0     0  con    0  1.0D+00  1.6D-04  5.107D-02  1.989D+05
 4516 4654     0     0  con    1  5.2D-01  1.5D-04  7.335D-02  1.989D+05
 4517 4655     0     0  con    0  1.0D+00  1.2D-04  4.582D-02  1.989D+05
 4518 4656     0     0  con    0  1.0D+00  1.2D-04  3.764D-02  1.989D+05
 4519 4657     0     0  con    0  1.0D+00  1.7D-04  1.140D-01  1.989D+05
 4520 4658     0     0  con    0  1.0D+00  3.0D-05  2.891D-02  1.989D+05
 4521 4659     0     0  con    0  1.0D+00  1.5D-05  2.541D-02  1.989D+05
 4522 4660     0     0  con    0  1.0D+00  4.2D-05  7.488D-02  1.989D+05
 4523 4661     0     0  con    0  1.0D+00  7.1D-05  5.337D-02  1.989D+05
 4524 4662     0     0  con    0  1.0D+00  2.4D-05  2.272D-02  1.989D+05
 4525 4663     0     0  con    0  1.0D+00  6.6D-05  2.446D-02  1.989D+05
 4526 4664     0     0  con    0  1.0D+00  5.7D-05  4.279D-02  1.989D+05
 4527 4665     0     0  con    0  1.0D+00  7.9D-05  3.363D-02  1.989D+05
 4528 4666     0     0  con    0  1.0D+00  1.8D-04  1.788D-01  1.989D+05
 4529 4667     0     0  con    0  1.0D+00  3.6D-05  2.926D-02  1.989D+05
 4530 4668     0     0  con    0  1.0D+00  3.4D-05  2.838D-02  1.989D+05
 4531 4669     0     0  con    0  1.0D+00  9.3D-05  6.618D-02  1.989D+05
 4532 4670     0     0  con    0  1.0D+00  1.4D-04  1.082D-01  1.989D+05
 4533 4671     0     0  con    0  1.0D+00  1.4D-04  3.403D-02  1.989D+05
 4534 4672     0     0  con    0  1.0D+00  6.6D-05  2.334D-02  1.989D+05
 4535 4673     0     0  con    0  1.0D+00  7.2D-05  7.237D-02  1.989D+05
 4536 4674     0     0  con    0  1.0D+00  7.1D-05  4.225D-02  1.989D+05
 4537 4675     0     0  con    0  1.0D+00  2.3D-05  2.763D-02  1.989D+05
 4538 4676     0     0  con    0  1.0D+00  9.2D-05  7.140D-02  1.989D+05
 4539 4677     0     0  con    0  1.0D+00  2.5D-05  4.184D-02  1.989D+05
 4540 4678     0     0  con    0  1.0D+00  1.4D-05  2.861D-02  1.989D+05
 4541 4679     0     0  con    0  1.0D+00  8.3D-05  1.459D-02  1.989D+05
 4542 4680     0     0  con    0  1.0D+00  9.3D-05  6.360D-02  1.989D+05
 4543 4681     0     0  con    0  1.0D+00  5.6D-05  4.413D-02  1.989D+05
 4544 4682     0     0  con    0  1.0D+00  1.3D-04  3.636D-02  1.989D+05
 4545 4683     0     0  con    0  1.0D+00  4.3D-05  5.157D-02  1.989D+05
 4546 4684     0     0  con    0  1.0D+00  4.9D-05  6.236D-02  1.989D+05
 4547 4685     0     0  con    0  1.0D+00  1.4D-04  1.001D-01  1.989D+05
 4548 4687     0     0  con    1  4.6D-01  9.4D-05  5.198D-02  1.989D+05
 4549 4688     0     0  con    0  1.0D+00  1.3D-05  2.066D-02  1.989D+05
 4550 4689     0     0  con    0  1.0D+00  2.6D-05  3.563D-02  1.989D+05
 4551 4690     0     0  con    0  1.0D+00  3.9D-05  8.955D-02  1.989D+05
 4552 4691     0     0  con    0  1.0D+00  6.0D-06  2.305D-02  1.989D+05
 4553 4692     0     0  con    0  1.0D+00  1.4D-05  2.677D-02  1.989D+05
 4554 4693     0     0  con    0  1.0D+00  2.7D-05  3.617D-02  1.989D+05
 4555 4694     0     0  con    0  1.0D+00  6.9D-05  1.250D-01  1.989D+05
 4556 4695     0     0  con    0  1.0D+00  3.4D-05  2.874D-02  1.989D+05
 4557 4696     0     0  con    0  1.0D+00  2.7D-05  2.576D-02  1.989D+05
 4558 4697     0     0  con    0  1.0D+00  2.8D-05  3.284D-02  1.989D+05
